Drug	Protein
57525501	O75874
57525501	P0ABQ4
57525501	Q04828
57525501	P29475
57525501	P11413
57525501	P00374
57525501	P67910
57525501	P11586
57525501	P42330
57525501	P30043
57525501	P16100
57525501	P16184
57525501	Q08257
57525501	Q6UWP2
57525501	P04035
57525501	P40925
57525501	P76187
57525501	Q8I814
57525501	Q92506
57525501	P14550
57525501	P16544
57525501	Q16698
57525501	Q9WYS2
57525501	Q9GV41
57525501	P80874
57525501	P21890
57525501	P55818
57525501	Q9X022
57525501	P22570
57525501	P58558
57525501	P06632
57525501	P46336
57525501	Q59931
57525501	Q14914
57525501	P38038
57525501	O60218
57525501	Q9WZS7
57525501	Q56694
57525501	P0CG22
57525501	Q9X0A2
1135	P61497
1135	P07650
444260	P0AE12
445575	P13631
439246	Q9AIU0
439246	P03372
439246	Q04828
439246	Q16678
439246	Q9P2N6
439246	P04278
439246	P11511
439246	Q92731
439246	O94956
439246	P08183
439246	P33527
439246	Q9UNQ0
5226	P11086
131704247	P24474
131704247	P72181
449517	P28593
446783	P14555
447688	P0A9Z7
447688	P0AD63
439925	Q9WYV8
444508	P03474
448841	P00749
1396	P35354
447049	Q9NXA8
445720	P11217
1543	Q02127
46936694	Q9FA38
5289282	P20586
446986	P18031
5459861	P08758
444200	P02788
444200	P02924
448477	Q8WVQ1
13373305	P61626
13373305	P0AE67
448923	P31677
11309850	Q746L7
314123	P24941
439220	P15531
46936698	P00282
445404	P07617
449165	P04746
5287969	P24941
5287969	Q00535
5287969	P50750
5287969	P06493
5287969	Q00534
5287969	P00533
5287969	P11802
5287969	P49336
5287969	P50613
5287969	P11217
5287969	P11216
5287969	P22309
5287969	Q9UNQ0
5288817	P00634
92824	P74645
92824	P05042
92824	P9WK17
92824	P23368
92824	O75390
92824	Q57265
17085	P32947
18068	P15291
18068	P16442
18068	Q14376
49867129	P44801
449379	P03472
448970	P07900
448010	P28720
5287565	P07741
4470566	P19438
657038	P09874
444818	Q8N142
444818	Q9U8D3
46936702	P07998
444865	P00947
444865	P07445
444865	P08684
43157	Q12882
43157	Q06278
43157	P47989
5179950	P40859
439230	P13702
17753844	Q60099
57030	Q02127
49867166	P01556
5287550	P12931
4316	P00918
447916	P0ABP8
9600404	P18357
9600404	P00811
131704249	P14920
449108	O08398
62347	P22629
447018	P0AEK4
122623	P48147
122623	Q9X6R4
131704251	P25779
131704251	Q9UBX1
5287668	Q13231
449588	P00183
443388	P13100
443388	P00469
443388	P0A884
443388	P16083
443388	P04818
443388	P0CG22
5288700	P29218
446446	Q56320
446446	P00909
3082729	P0AF93
3082729	P69795
131704252	P22102
445569	P06971
446236	P22629
131704253	P00491
131704253	P9WP01
6950578	P07101
743	P00509
743	P69908
743	P0AB80
743	Q4U2R8
743	Q8TCC7
743	Q9NSA0
743	Q9Y694
69672	Q12882
5326671	P07477
657096	P16152
657096	Q9KL51
131704254	P18031
445506	P0A884
13017	P00326
13017	P08319
5289468	P19079
5288834	P83849
5288834	P24300
129148	P04054
1102	P0AFK9
1102	Q16881
1102	P23181
1102	P08588
1102	P07550
1102	Q9H015
1102	O15245
264	P06276
264	P96965
264	Q53464
54688710	Q59288
4468930	Q5SHF5
4468930	P00282
4468930	P25053
448407	P56740
447341	P00813
5289258	P25779
5289258	Q9UBX1
131704255	P06971
6468	Q8TCU5
6468	Q99720
6468	P20813
3378336	Q9X266
447336	P15309
3034794	P17169
3034794	P06744
3034794	Q92959
127370	P76216
5289321	P24941
445564	Q79G13
445564	O85465
445564	P37698
445564	P37700
4641	Q9NZK7
4641	Q4U2R8
4641	P02768
5289591	P31434
880	P04054
8333	P07858
10132	P23368
439283	P22188
439283	P04964
447523	P12931
445462	Q81VW8
445462	P9WND1
440190	Q96C86
9257	P00918
22556917	P07477
5496599	P00918
447108	O76083
447108	O76074
447108	Q03013
4369171	P00918
2969	P0A953
2969	P09958
2969	Q51911
2969	Q9NZD2
2969	P9WK83
2969	Q6ZZJ1
2969	P37231
2969	P02768
445707	P08263
445707	Q04760
445707	P08263
33037	P0AES2
5803	P10828
447368	P26663
158758	Q08499
158758	Q07343
17753902	P00780
2354	P30044
2354	P0A0N4
2354	P07477
2354	P19801
165138	P00491
5287671	Q00266
644065	Q16836
446968	Q04416
446968	P56653
71306319	Q99707
33042	Q9R381
33042	P9WQG9
33042	P07237
33042	P0A7S3
33042	P9WQG9
5288658	P68133
222528	P07445
222528	Q8GGK7
222528	Q7Z2Z2
222528	P54965
222528	P25553
222528	P31224
222528	P33517
222528	Q03736
222528	Q96RI1
222528	P09211
222528	Q8TDU6
222528	O95342
222528	P46721
222528	Q12908
222528	Q14973
5496872	P62942
446505	P22894
5326727	P53779
444640	P13000
4469805	P15559
9238	P00183
447534	P12931
3253681	P00509
17754209	P46883
449124	Q873X9
449124	Q13231
446876	P17900
446876	P04054
11668	O31156
11668	P02775
69020	P22894
448503	P35030
5288371	P49366
14463	P62594
449098	Q0P8G4
5287468	P43235
5353307	P07477
5353307	P05981
86	Q51792
445375	P13929
503535	P26660
5496887	Q8I372
405389	P45568
611002	P11309
6954	P71278
441476	Q9KWT6
441476	Q9KWT5
17754128	P22262
17754128	P00644
445722	P11217
5287717	P00811
8007	P0DJ06
134497	P00720
134497	P42790
134497	P27487
134497	P80561
72886	Q9K2N0
72886	Q9X0G9
72886	P07711
72886	Q05514
72886	Q5MYR6
72886	P43522
72886	Q9H4G4
72886	Q9X0P2
72886	P96113
72886	P0A6R0
72886	P18031
72886	P12256
72886	O34667
72886	P04531
72886	P30305
444861	P00509
445940	P24941
448894	P30085
65374	P23919
65374	P9WKE1
445302	P23219
445132	P08244
82068	P00720
444766	P18031
1933	P06276
146719	P00439
17753879	Q47NK3
17753879	P12497
4359	P34913
17754204	Q46444
44	P23368
44	Q16798
3022	P02766
5289415	P14780
6030	P0AA43
6030	Q9NWZ5
6030	P09148
6030	P00469
6030	Q7Z4J2
6030	P62312
6030	Q9WZI0
6030	P15291
6030	Q96AZ6
6030	P25971
6030	P41007
6030	Q5KUI3
6030	P77398
97538	P09211
443199	P62619
443199	Q83LD8
443199	Q46893
68152	P13001
448653	Q00169
5289294	P25779
5289294	Q9UBX1
17754154	P0A921
129236	P78368
54369	P00374
246983	P48449
1758	P00918
49867291	P42593
92133	P56220
90624	P43133
3455	Q01959
3455	P08684
5288240	Q9UNI1
7966	P00325
79034	P11766
448810	Q81VW8
17753973	Q03013
347590	P29474
347590	P29475
10238	Q5SKH7
10238	O43252
8761	P9WIQ1
8761	P00747
8761	P41052
131704256	P29475
129891	Q8WX39
447524	P12931
444695	P18031
448403	Q70GK9
446394	P07986
6604901	P14625
444885	P42216
444885	Q64822
444885	Q9BZZ2
444885	P25311
444885	P49302
444885	Q64823
444885	P23141
444885	P04958
444885	P01556
444885	P10844
444885	P16109
444885	P11226
444885	P16581
444885	P05451
444885	Q04830
444885	P01552
444885	P03472
444885	P32884
148140	P09874
121966	Q9HU22
121966	P26392
93082	P35558
444450	P07998
68271	P06132
6318	Q8GN86
162636	P00749
447936	O25323
446122	P05089
446122	P78540
49866945	Q10588
11	P51698
5289593	P0AES2
97184	P0ABP8
5287974	P00797
5288222	P24941
447227	Q96CD2
9584748	P9WPX7
82313	Q9HYN5
82313	P05884
82313	P01857
82313	P12821
82313	P22303
82313	P04062
82313	O34928
82313	Q9Y286
82313	P32884
6950479	P96965
448577	P03372
5287584	O66496
5287584	Q5SIR5
17753950	P24670
5289024	O85361
5289024	P07686
447562	P33247
46936782	P07900
10430	P96965
10430	P00509
10430	P42790
443210	Q8GIQ0
443210	P95780
443210	Q9HU22
443210	Q9ZGH3
443210	P26391
447834	P23219
446134	P23219
6503	P05067
446443	P15925
445580	Q07869
445580	P37231
445580	P19793
445580	P28702
445580	P48443
445580	P36956
445580	P11712
5497045	Q9UNI1
6323491	P08238
6323491	P14625
6323491	P10515
6323491	Q15120
6323491	P0DM80
3899541	P42262
9834298	Q9WY54
9834298	P23434
9834298	P10515
9834298	Q15120
8642	P0CI79
8642	P0A884
8642	P00469
8642	Q9WYT0
445537	Q9R5V5
101544	P07998
1032	P10724
1032	Q9NQX3
1032	P96965
1032	P15090
5287799	P25774
466960	P03369
159961	P23526
447559	P33247
448294	P16442
441480	P04746
441480	P30920
441480	P00692
441480	Q9ZB17
441480	P26827
441480	O60669
441480	P53985
445027	P12996
445027	P13000
445027	P9WPQ5
2396	P11309
2396	O15530
2396	P41743
445937	P14262
242831	P28720
448978	O00763
4286	P00749
4754	P23219
4754	P05177
4754	Q4U2R8
5353370	P14555
64727	P13702
131704257	P16932
448011	P10828
445282	P42321
447905	P55055
13611	P07998
243	P14920
243	O67987
243	P96965
243	O31168
243	Q01234
243	Q5PXQ6
243	Q52546
243	Q9L9D7
243	P46059
243	O94956
243	Q8TCC7
243	P53985
38	P31057
985	P09466
985	Q14541
985	P83812
985	P10632
985	O43617
985	Q9X1H9
985	P08100
985	P50897
985	P02689
985	P00709
985	Q07869
985	P15090
985	Q01469
985	P05413
985	P12104
985	P02768
13945	P08773
13945	P00469
165196	P0AE18
165196	P00959
65063	P13100
65063	P06968
65063	P00469
65063	P0A884
65063	P04818
65063	Q9WYT0
65063	P16088
65063	P9WNS5
17754054	Q8VTT5
17754054	P13661
17754054	P81006
17754054	Q45515
17754054	Q70AC7
17754054	P39377
17754054	P0A1V8
17754054	Q9HTQ2
17754054	O25323
17754054	Q7SIE9
17754054	Q9WYE2
17754054	P14489
17754054	P14900
17754054	P10724
17754054	P22188
17754054	P0A433
17754054	P15925
17754054	P05020
17754054	P24941
5287617	P03372
445309	P03366
446725	P03176
656968	Q07343
65130	P0A0N5
65130	P0A0N4
5289228	P07900
6950298	P06988
6950298	P60906
657024	P9WHE9
5288022	P0A6Q5
5288022	P0A6Q3
4478249	P22303
4478249	P17169
4478249	P22906
4478249	P25006
4478249	P28845
4478249	P0ACC7
4478249	Q01770
4478249	P00861
4478249	P31434
4478249	Q9ZAG3
4478249	P49424
4478249	P15291
4478249	P00521
4478249	P0AEG6
4478249	P0A9B2
4478249	P20932
4478249	O68601
4478249	P0A6Y5
4478249	P76270
4478249	Q88H32
4478249	P09417
4478249	P04424
4478249	P0A8D6
4478249	P36405
4478249	P52664
4478249	P45314
4478249	Q9Y468
4478249	P06276
4478249	P54548
4478249	P30041
4478249	Q9X9L0
4478249	Q9X5N2
4478249	Q8IWL2
4478249	P60355
4478249	Q84FH6
4478249	Q9FCA6
4478249	Q6NXR0
4478249	P23946
4478249	P09211
445724	P69923
447827	P00959
134490	P12488
445503	P0A884
131704259	P15555
17753979	P15289
74190	P0A433
74190	P06276
74190	P06276
5288606	P11086
13806	P0A0N5
13806	P31224
13806	P33527
13806	P08183
5287503	P09598
5287465	P12931
656948	P08192
449186	Q9UKG9
449137	O32449
6419228	P0AD63
5288395	P11217
7950	P00183
23648296	P25774
71098	Q8TF71
49874334	P00282
449035	P47989
17753774	P00720
712	P15555
4288	P00918
131704260	P23919
447206	P9WKE1
104625	P00734
104625	P02818
104625	P00742
12057	P55055
151170	Q08499
151170	Q07343
5288653	P68133
448769	P15090
2758	P08684
273	Q46893
49867766	P39304
6992039	P11926
445999	P37698
444809	P37700
104772	Q92731
446429	P07686
446429	Q9Y691
449101	O85465
449101	Q08638
446103	Q59288
446103	Q46079
447638	P48147
445843	P00734
445843	P07477
445843	P00749
445843	P05981
5280883	P35354
65124	P00390
439351	Q48255
445736	P0A8M5
448208	Q9XBQ3
46936282	P00282
448904	P33247
5438	P07477
5438	P00749
4369102	P00918
4327	P00521
4327	P00519
446578	P11226
446578	Q59288
5362422	P22894
5362422	P39900
5362422	P51512
5362422	Q9UKQ2
5362422	Q9UNA0
131704261	P00491
131704261	Q8I3X4
242332	Q92731
242332	P04278
997	Q59771
997	Q9UJM8
997	P51852
997	Q7NSZ5
997	P39639
997	A1A2B5
997	O15427
444475	P35270
444475	Q03393
444475	P00374
446488	Q05603
445989	P33247
17753992	Q16775
6323197	Q9UNI1
5288634	P43235
5287706	P29475
131704262	P04406
5289310	P27338
5289310	P27338
11295	P0A0N5
983	P51003
10394	P31012
10394	P31013
10394	O67636
5289227	P07900
6386	P07998
6386	P60174
6386	P50579
6386	P47228
6386	P0DP23
130336	P94690
971	P12931
971	O94956
971	Q8TCC7
5289288	P68133
1176	P05089
1176	P00918
1176	P35222
1176	Q8XB74
1176	P00378
1176	Q15849
1176	Q13336
446720	P56220
17753777	P09601
4369234	P21964
445303	P03366
91532	P15925
91532	Q56310
91532	P45066
91532	P46859
91532	P33221
91532	P06213
91532	O14983
91532	O00764
91532	P00558
91532	P9WI81
91532	P0A9J6
91532	Q8ZKR2
91532	Q9X278
91532	Q12756
1331	P29474
439509	P24300
115254	Q72K87
115254	P0A6I8
115254	Q9WZK0
440033	P0AB77
656967	Q83QN9
656967	P77173
5288173	P02753
6323235	P29474
448166	P69178
447966	P36897
44229079	Q86VU5
85466	P68400
46936829	P08246
46936829	Q9UNI1
446934	P04278
446307	P15555
446195	P32929
71077	P23415
71077	Q05586
71077	P29508
71077	P36275
71077	Q8TF71
71077	Q9UN76
444841	Q84424
449169	P20701
5289301	Q06110
3802528	P99999
49867144	P09038
49867144	P08758
5289299	P0A716
122357	O66496
122357	P06744
122357	Q9WYH8
160139	P18548
446637	P25524
974	Q27743
974	P16115
974	P00338
974	P07195
974	P09373
974	P30901
974	O15427
444189	P0AG16
444189	P37551
444189	P0A9M5
446286	P63316
1014	P02741
1014	Q96BH3
1014	P0A076
644111	P24300
17753915	P20839
17753915	P12268
5289470	P43133
446277	P00918
440996	P46926
440996	P0A759
447724	P0ABP8
2733514	P35228
72258	Q16706
122195	P51178
447945	P60568
121959	Q96C86
121959	P0CK31
444389	P09038
444389	P05230
444389	Q9Y663
444389	P14210
444389	P68638
444389	P08758
126747	P62619
131704263	P52209
17753880	O60603
17753880	P16753
17753880	P12497
17753880	P29474
17753880	Q9Y678
17753880	P03300
17753880	Q13426
17753880	P0A745
5287714	Q99798
54706138	P0AES6
8778	P61626
8778	P37001
444570	P00797
447998	P05364
447998	P0AD63
447998	P0AD64
449167	P19531
449167	P04746
449167	P04746
657026	P9WHE9
9085	P29474
8747	P69488
8747	P00918
15391	P03234
15391	P07477
15391	P07478
15391	P17538
15391	P06276
440121	P99999
440121	P0DP23
445993	P83453
445993	P42790
445993	P54577
445993	Q5UPJ7
131704264	P39662
5172	Q16539
444552	P08758
444552	P09038
444552	Q9Y663
447411	P18031
46936855	P51687
5287870	P25774
446658	P0ABP8
447022	P16184
447022	P00374
17754068	P18509
439507	P39265
65309	P12564
65309	Q02834
65309	P03472
65309	P32884
65309	Q9Y3R4
12587	P0AB80
700	Q9RP17
700	P12429
444041	Q08751
444041	P0AEX9
444041	O69007
5288685	P52732
439398	P06986
439398	Q9X0D0
76839	P25275
167842	P42262
444763	P18031
1759	P00918
446300	P06239
448017	P28720
6133	Q9BZX2
6133	P26662
6133	P26663
5289179	P24941
2429	P9WNX1
131704266	P07477
11963944	P00167
1511	P09874
446411	P62942
444456	P11217
5005498	Q00535
5005498	P06493
5005498	P49841
6398483	P00959
6398483	P0AE18
656932	P08311
656932	P23946
4380	P21397
445319	P29474
9957008	Q92731
5288799	P22303
439450	P42085
439450	P20964
447152	P11759
448726	P0A8M5
71070	P06732
448819	P12528
445694	P08617
445694	P13901
445694	Q9LCC8
4470577	P0AEK4
17754186	P00634
448333	P00183
5388928	Q9X5N2
439190	P39304
5849540	Q939N4
5849540	Q9L5C7
5849540	Q840M4
5849540	P00811
5849540	P62593
174251	P26440
447980	P62594
447980	P62593
4476947	P06971
4476947	P06129
4476947	P00646
5287447	P32890
131704267	P07944
17753826	P03366
46936871	P80188
657140	P11217
449534	Q8GBW6
151434	Q81VW8
151434	P26281
1535935	P32119
79084	P02144
16757	P95468
7249	Q05603
183145	P52197
448974	P07900
1478	P11217
6323417	P31939
446054	P60327
446054	P15085
448610	P00749
439650	P0A9E0
439650	P02924
446181	P0AB80
5289026	Q9RN59
5287890	P07327
637542	Q9X2W8
637542	P16113
637542	Q14914
637542	Q3IWB0
446969	Q04416
446969	P56653
444503	P15531
5288116	P53355
121904	Q00441
121904	P08684
444170	P00326
5459784	Q99798
447976	P01556
49	Q9JZW6
49	P18548
49	P9WQB3
49	O15382
49	O60669
49	P53985
49	O15427
70914	P0A6C8
70914	Q9HTN2
790	P00491
444397	P02974
444397	P13036
444397	P08100
75791	P12931
5288859	P00918
4629337	P0A808
4629337	P0A805
10062732	P83786
10062732	Q9X266
10062732	P13254
10062732	P00935
10062732	P33447
10062732	Q16773
10062732	P11926
10062732	P12995
10062732	P11217
10062732	P21549
10062732	P00509
2758978	P49424
84836	P00282
445981	O85465
5288577	Q5SJ28
5288577	P0A6L0
10305301	P18031
4369103	P00918
394347	P15559
447280	P15034
111509	P62942
446221	P9WP01
448872	P09147
44308490	P17612
165491	P08164
165491	Q9HAN9
165491	P54455
165491	Q96T66
165491	O25096
165491	P18843
446592	P00282
446592	Q92887
9547884	P24941
4469987	P07617
1673	P05100
347402	P00325
46936889	Q16881
9600423	P07477
5287684	P50579
5289339	P35030
5288635	P14555
17429	P00326
5288588	P22303
2353	P0A0N5
2353	O15392
6454902	P00722
445461	P30084
131704268	Q9UQM7
131704268	P22314
9958	Q05603
9958	P07773
188347	P84077
439427	P11411
1290	P05364
54688679	P60339
178051	P07477
5288147	P07858
5288147	P09668
447568	P0A7Z3
6323394	O66529
440053	P42262
78598	Q05603
5287662	Q54528
97536	Q04760
97536	Q03013
97536	P09211
97536	Q8MU52
97536	P08263
97536	P0CG29
97536	P08263
5287902	P00807
5287902	Q8XJ01
5287902	O76082
5287902	Q4U2R8
5287902	Q8TCC7
5287902	Q9NSA0
448302	P25524
17754066	P00734
6830	P20339
6830	P38424
6830	P11124
6830	Q9NWZ5
6830	P01112
6830	P26663
6830	P61587
6830	P19711
6830	Q15382
6830	P0A6T8
6830	P16118
6830	Q84424
6830	P03300
6830	P84077
6830	P32173
6830	P43099
6830	P00367
6830	Q8N142
6830	P10114
5287756	P38489
1865	P03176
445018	P08254
447027	P16442
447027	P08574
447027	P00156
447027	P31930
447027	P22695
447027	P07919
447027	O14949
447027	P47985
447027	P14927
447027	Q9UDW1
447027	P31040
447027	P21912
447027	O14521
447027	Q16134
447027	Q99643
448660	P18031
444150	P00929
444150	P0A2K1
49867154	Q00987
15433	P13036
15433	P10384
15433	P37001
15433	P27338
15433	P0AGG2
15433	P0C0Y8
15433	P0C0Y9
15433	P0C0Y7
15433	P98002
15433	P08306
15433	P01593
15433	P01764
15433	P07173
15433	P06008
15433	P06009
15433	P06010
15433	Q93RD8
15433	P60981
15433	P08100
15433	P0C0X8
15433	Q14494
15433	P33247
15433	P06129
15433	P00646
15433	P42512
15433	P02689
15433	P0A915
15433	P26789
15433	P26790
15433	P02929
15433	P17315
15433	P06716
15433	P23528
15433	P09391
15433	P76045
15433	P07110
15433	P69856
15433	Q3J170
15433	Q3J1A5
15433	Q3J1A6
15433	Q5RT80
15433	Q98GN8
15433	P69681
15433	A0A0H2WWQ9
15433	Q02127
15433	Q46704
15433	Q46705
15433	Q46702
15433	Q4KH25
15433	P27338
448055	Q07343
448055	Q08499
5288651	P19021
92105	P68133
5288598	P42262
447123	P11766
5287936	Q83QN9
5287936	P77173
446584	P00722
46936905	Q9GZU7
46936905	P75792
46936905	P0AE67
448926	P11797
6323200	P26281
1023	P22939
446835	P61713
446835	P11998
446244	P22906
446244	Q86XF0
129856752	P29957
71113	Q9ZAG3
227	Q96RQ9
227	P14920
182230	Q9RYA6
65457	P56740
65457	P05177
1616	P28720
448012	Q46822
5289531	P00749
439553	P02943
448003	P33038
446916	P09467
446492	Q05603
94191	P17213
94191	P12235
9223	P00720
446238	P00918
5288675	O34667
487	Q8GBW6
65098	P00480
65098	P50440
445840	P24941
444461	P09488
4026	Q9NWM0
444974	P03366
444196	P05896
444514	P61626
124823	P11217
95054	Q81VW8
5287648	P05089
72443	Q27796
72443	P0ABP8
657119	P0A1X3
657119	P0A1X2
657119	Q7DB61
119205	Q6PKH6
444222	P60906
444222	P56194
193512	P00918
446665	P18031
121976	P06612
121976	P00644
7000165	P03706
160556	Q9UDR5
75019	P95468
2993	P31224
2993	P98170
2993	P29973
2993	Q12791
2993	P0A0N4
131704269	P01556
5288980	Q00740
4358	P34913
378	P24666
378	Q9BVJ7
447508	P07477
5280343	P08631
5280343	P48736
5280343	Q6NUS8
5280343	P25705
5280343	P06576
5280343	P36542
5280343	P11309
5280343	Q9AIU0
5280343	Q6NVY1
5280343	Q5G940
5280343	O94768
5280343	P03372
5280343	Q92731
5280343	P16083
5280343	P35869
5280343	Q16678
5280343	P60709
5280343	P68400
5280343	P67870
5280343	O00303
5280343	P07900
5280343	P54652
5280343	Q9Y230
5280343	Q15393
5280343	P22314
5280343	P04278
5280343	P16152
5280343	P17676
5280343	O75469
5280343	P10632
5280343	P11712
5280343	P05177
5280343	P05181
5280343	P33261
5280343	P08684
5280343	P33527
5280343	Q92887
5280343	O60669
5280343	O94956
5280343	P08183
5280343	P53985
5280343	Q9UNQ0
5280343	Q9Y6L6
5280343	P02768
175496	P32929
175496	P77444
159738	P00813
131704272	P06971
16958	P9WPB5
440005	P29474
440005	P29475
637517	P02689
637517	Q07869
637517	Q03181
637517	P19793
637517	P37231
637517	O15540
637517	P15090
637517	P05413
637517	P07148
637517	P02768
637517	P02774
445534	P03472
5289611	P04377
5289039	O75390
131704273	P00282
5289389	P08254
5414	P0A917
5414	P0A910
5414	P39767
5414	P02931
5414	P10384
5414	P33247
5414	P06129
5414	P04118
5414	P16233
5414	P08100
5414	P74334
5414	P76045
5414	P0A915
5414	Q48152
5414	P05695
5414	P32722
5414	P31243
5414	Q9HUR5
5414	P07110
5414	Q9K597
5414	Q9RBW8
5414	A5W4F4
5414	Q9HVJ6
5414	Q72JD8
5414	O33407
5288867	P43235
5289553	P80404
448009	P04745
448009	O67987
448009	P00778
446604	P07477
6323390	P28720
445009	P16932
135	Q04416
135	P20586
135	P26602
135	P00438
12803287	P0AGE0
5288593	P43235
17753797	P07477
448924	Q65CX5
131704274	P99999
20689	P06276
20689	P06276
93072	P05020
89105	P38489
89105	P16083
448976	P07900
445305	P03366
446355	Q13255
445638	O31440
445638	P14779
445638	O67648
20055510	P11473
448999	P00491
277	P00808
123865	P11926
444729	P08179
445063	Q02834
445063	Q04830
445063	P12564
445063	P04958
10367	P04036
10367	P9WP23
5289535	P61626
5287991	P07477
446758	P37231
215436	Q08499
311	P05042
311	Q9X0N8
311	Q96RQ9
311	Q9GZU7
311	P83787
311	O14964
311	P11922
311	P13299
311	P10930
311	P40926
311	Q2QJL3
311	P38516
311	P15086
311	P03277
311	Q9WZW1
311	O33833
311	A0A5P8YJZ1
311	Q9LCX9
311	P46849
311	P62312
311	Q9HB21
311	P21408
311	Q9WZ40
311	P0A753
311	Q9X286
311	P07360
311	Q9CBQ2
311	P9WN39
311	P9WN38
311	O34002
311	Q9GV41
311	P07741
311	Q9HU22
311	P04190
311	Q81F54
311	P33644
311	P44725
311	P04079
311	P15121
311	Q9BY32
311	O75390
311	Q37875
311	Q9X1F0
311	P32427
311	P12931
311	P06672
311	P07998
311	P39126
311	P12724
311	P00808
311	C7C422
311	O94956
121938	P11086
903	P35270
5288145	A0A0H3JWX6
5288145	P07384
5459952	O35000
5496715	P60568
36	Q56268
36	P08200
449076	P16006
5287621	Q02127
445226	Q54331
445226	P22073
445226	P09848
445226	P07986
115244	P0AFM2
448025	P18031
441481	P02925
441481	P36946
446400	P14555
3543	P24941
447767	P9WGR1
12897341	P00811
448176	P9WJJ7
446600	P11217
5289072	P0AG16
444732	Q9BY41
444732	O67135
444732	Q8WUI4
54688711	P26663
444266	P17174
444266	P00509
444266	P28593
444266	Q56232
444266	P95468
131704276	P07477
445629	P0A953
445629	P9WQD9
445994	O68541
445994	Q8VVD2
6857417	P22073
446245	P22906
446245	Q86XF0
5289289	P27338
5289289	P27338
443600	O31410
443600	Q8NX78
443600	Q9I7A8
443600	P0A6K3
443600	P68826
443600	Q93LE9
443600	Q819U0
443600	Q819K2
443600	Q82ZJ0
443600	P68771
443600	Q9HBH1
83242	P07477
447153	P00326
79143	P07617
8977	Q8N142
